distance_km,current_speed,preceding_gap_km,signal_aspect,congestion_index,weather_impact,speed_restriction,actual_time_mins
76,54.13,16.54,2,0.32,1.2,80,107.31
68,56.69,20.76,2,0.95,1.2,80,102.46
68,94.5,19.92,1,0.96,1.5,80,145.41
76,73.75,17.46,2,0.6,1.2,110,83.71
15,93.95,18.63,0,0.18,1.0,80,22.3
15,106.62,14.75,2,0.39,1.0,110,16.22
55,53.54,24.74,2,0.3,1.2,80,80.29
76,72.59,22.37,2,0.99,1.0,80,80.26
76,42.62,21.67,1,0.93,1.5,110,284.86
55,93.09,23.11,1,0.44,1.0,110,68.07
76,69.55,2.39,2,0.51,1.0,110,117.94
76,57.94,18.96,2,0.73,1.5,80,129.54
55,43.16,3.46,0,0.11,1.2,80,159.55
68,51.74,21.35,0,0.39,1.0,50,144.19
84,95.41,2.97,2,0.88,1.0,50,182.26
76,98.86,5.47,2,0.47,1.0,30,161.21
62,46.18,16.5,2,0.72,1.0,110,94.13
15,102.29,15.27,1,0.41,1.0,80,27.62
68,107.24,13.87,1,0.71,1.0,50,149.18
68,71.02,4.34,0,0.94,1.0,110,112.13
62,66.56,18.85,2,0.11,1.0,110,59.25
68,76.92,7.36,2,0.26,1.0,50,87.17
68,78.87,2.62,2,0.46,1.0,110,95.37
76,45.64,20.87,2,0.21,1.0,110,105.31
15,44.97,23.04,2,0.99,1.0,50,39.94
62,74.03,10.71,2,0.11,1.0,80,52.48
68,85.32,23.29,1,0.74,1.0,110,92.83
68,98.79,9.45,2,0.18,1.0,110,45.59
62,79.87,13.46,2,0.89,1.0,50,89.16
68,100.63,10.37,2,0.7,1.0,110,54.06
76,79.36,11.0,1,0.9,1.2,80,130.95
84,48.75,23.35,2,0.67,1.0,110,116.17
55,104.64,3.94,1,0.57,1.2,110,73.98
62,56.18,12.92,1,0.8,1.0,110,124.59
84,95.02,7.58,1,0.15,1.0,110,94.68
76,98.43,24.68,1,0.51,1.0,110,87.32
84,78.81,5.51,2,0.96,1.0,80,80.03
15,61.56,4.43,1,0.96,1.0,80,41.48
84,91.86,23.45,2,0.65,1.2,110,78.21
84,51.73,14.58,1,0.31,1.0,110,167.47
55,42.92,23.21,2,0.15,1.0,50,81.99
76,68.63,3.19,2,0.62,1.2,110,145.88
62,40.28,8.51,2,0.51,1.0,80,101.43
55,79.04,13.51,1,0.8,1.0,80,83.32
76,95.41,18.79,2,0.35,1.0,110,54.13
62,44.36,12.82,2,0.59,1.0,110,93.89
84,77.24,14.52,2,0.11,1.0,80,69.72
84,50.57,12.64,2,0.46,1.0,80,108.48
84,79.6,9.79,1,1.0,1.0,110,122.08
84,55.25,2.89,2,0.21,1.2,50,206.96
68,67.49,8.54,1,0.92,1.0,50,152.43
62,92.72,8.05,2,0.81,1.0,30,138.59
84,102.35,14.18,2,0.37,1.0,50,107.62
76,46.03,20.07,2,0.58,1.0,110,109.12
84,53.61,18.5,2,0.23,1.0,110,101.12
84,86.38,22.14,2,0.66,1.0,110,70.6
62,76.52,14.46,2,0.18,1.0,80,54.08
62,46.87,21.98,2,0.42,1.0,80,85.98
84,40.54,20.4,2,0.93,1.0,110,140.04
55,108.6,24.16,2,0.52,1.5,50,109.16
15,46.2,21.1,2,0.4,1.0,110,26.04
84,53.78,10.98,2,0.44,1.0,110,101.78
84,81.1,15.69,2,0.78,1.0,50,114.21
62,108.62,24.49,2,0.54,1.0,80,58.27
76,66.15,2.69,0,0.91,1.2,80,154.88
76,44.43,13.18,1,0.49,1.0,80,180.94
55,96.99,19.12,0,0.93,1.2,110,83.98
55,55.94,21.19,2,0.62,1.0,50,77.32
15,80.64,20.41,0,0.95,1.2,30,76.57
76,104.36,13.79,0,0.97,1.0,110,90.45
15,80.0,2.58,2,0.21,1.2,80,28.12
55,95.71,6.61,2,0.61,1.0,50,76.08
68,58.78,16.99,0,0.13,1.0,80,119.32
62,81.29,21.15,2,0.77,1.0,110,60.0
62,84.05,12.66,2,0.41,1.0,30,133.25
15,87.71,3.02,2,0.57,1.2,110,30.79
15,87.45,14.22,1,0.28,1.0,110,23.23
68,62.39,22.95,0,0.79,1.2,80,144.9
15,61.0,3.9,1,0.85,1.0,80,40.05
15,64.89,18.12,2,0.15,1.0,110,17.58
55,101.25,10.28,2,0.69,1.0,110,47.13
76,104.57,11.47,2,0.81,1.0,80,70.95
68,82.28,9.28,2,0.36,1.0,110,57.41
55,51.33,24.11,2,0.14,1.0,30,113.38
68,98.34,11.81,2,0.58,1.2,110,59.52
68,66.64,12.57,2,0.93,1.0,110,75.72
15,61.24,19.6,2,0.34,1.0,80,21.99
55,48.19,6.28,2,0.22,1.0,110,74.47
55,70.97,24.54,0,0.88,1.0,110,93.23
76,44.84,19.54,2,0.23,1.2,50,127.35
15,81.61,23.77,2,0.28,1.0,30,35.86
55,88.33,8.07,2,0.31,1.2,110,49.72
55,97.99,10.69,2,0.14,1.0,80,45.38
55,94.74,15.27,2,0.48,1.0,50,74.38
55,68.92,12.97,2,0.33,1.0,80,53.31
76,57.39,17.66,1,0.11,1.0,80,136.55
68,71.69,5.2,2,0.7,1.0,50,95.58
62,72.7,24.04,1,0.75,1.2,50,162.84
76,46.92,8.66,2,0.98,1.0,110,115.15
84,77.45,19.85,2,0.51,1.0,110,74.73
76,69.91,17.7,1,0.65,1.0,110,121.5
68,60.65,17.17,2,0.33,1.5,110,108.22
15,75.61,4.0,2,0.41,1.0,80,27.51
76,72.1,17.84,2,0.15,1.0,80,67.03
62,71.78,22.14,2,0.79,1.2,110,74.99
76,91.54,14.84,1,0.15,1.0,110,86.55
76,78.6,24.74,2,0.48,1.0,110,67.38
84,74.92,7.51,2,0.36,1.0,30,175.24
62,73.41,16.39,2,0.28,1.2,80,66.86
15,67.41,8.66,2,0.38,1.0,80,19.78
62,49.62,2.59,2,0.85,1.2,50,165.0
62,97.32,18.93,1,0.41,1.0,50,131.45
55,49.7,20.37,2,0.38,1.2,30,140.22
84,76.92,8.37,2,0.29,1.0,110,72.79
76,54.18,12.13,2,0.47,1.0,30,160.62
68,83.41,21.88,2,0.36,1.0,110,55.3
68,63.5,3.12,2,0.42,1.0,110,115.21
84,43.0,2.8,2,0.29,1.0,110,201.53
68,71.2,13.3,2,0.84,1.0,80,71.87
84,86.96,10.48,2,0.93,1.2,110,86.59
68,84.31,13.67,2,0.56,1.0,50,91.82
84,42.71,18.69,2,0.66,1.2,50,153.11
68,73.37,5.76,0,0.77,1.5,110,150.77
84,71.36,13.08,2,0.59,1.2,30,211.92
55,81.96,24.44,0,0.71,1.0,110,80.35
76,49.68,14.27,2,0.89,1.0,50,105.33
62,64.92,18.68,2,0.57,1.2,50,97.91
15,42.83,9.21,1,0.16,1.2,80,49.28
15,81.66,7.04,2,0.58,1.0,110,22.03
55,76.93,20.98,2,0.44,1.2,110,60.0
55,66.72,22.47,2,0.66,1.0,80,59.22
68,76.26,13.53,2,0.4,1.0,50,90.04
68,75.91,2.15,1,0.51,1.2,50,174.3
55,75.43,3.37,1,0.48,1.0,80,79.82
55,69.71,21.59,2,0.92,1.0,80,63.67
62,42.3,14.9,2,0.29,1.0,80,95.2
76,57.52,4.29,0,0.68,1.5,110,209.55
62,92.54,20.87,2,0.95,1.0,80,62.46
55,46.15,9.52,2,0.71,1.2,110,98.81
15,90.76,4.61,1,0.53,1.2,80,33.14
68,103.98,2.69,2,0.32,1.0,110,73.14
15,77.13,2.71,2,0.74,1.0,110,32.46
15,99.67,9.76,2,0.78,1.2,30,51.23
55,88.64,8.41,0,0.36,1.2,80,91.1
15,103.67,12.99,2,0.92,1.0,110,25.03
76,106.11,24.21,2,0.13,1.0,80,62.35
76,55.54,12.29,2,0.79,1.0,30,164.72
76,82.85,2.12,1,0.75,1.0,50,162.11
76,101.34,13.39,2,0.88,1.2,30,198.1
62,103.71,19.37,2,0.27,1.0,110,41.23
55,61.63,4.04,2,0.16,1.0,80,92.86
68,53.06,24.52,1,0.23,1.0,110,134.04
55,79.79,18.89,2,0.84,1.0,110,55.34
68,57.29,10.12,2,0.52,1.2,80,94.72
68,64.85,4.58,2,0.35,1.0,110,110.87
15,62.75,5.35,2,0.35,1.0,110,19.71
68,40.53,8.62,1,0.14,1.0,50,169.79
84,71.83,7.12,2,0.93,1.0,30,185.15
84,83.75,15.24,2,0.8,1.5,110,102.73
76,53.49,9.81,1,0.58,1.2,110,180.62
15,63.63,17.15,2,0.26,1.0,110,19.56
68,55.6,20.83,0,0.5,1.0,80,132.6
76,74.73,9.17,1,0.55,1.0,110,112.35
68,59.77,6.73,1,0.3,1.0,110,122.83
62,97.98,12.37,2,0.93,1.0,110,53.72
76,60.41,4.63,0,0.91,1.5,50,243.62
55,109.88,14.82,2,0.64,1.0,110,41.34
62,100.76,18.87,2,0.93,1.2,110,59.3
68,89.87,7.26,0,0.77,1.0,110,89.22
68,97.25,16.83,2,0.78,1.5,110,77.68
62,62.52,23.11,2,0.19,1.0,110,62.66
55,68.5,19.49,1,0.9,1.0,110,97.59
62,109.68,2.48,1,0.89,1.0,110,73.09
55,106.02,3.9,0,0.21,1.2,110,67.99
76,108.21,22.86,2,0.62,1.0,110,54.25
68,85.94,12.84,2,0.84,1.0,50,98.24
68,92.56,15.41,2,0.9,1.2,30,178.84
15,101.9,13.91,2,0.47,1.2,50,30.62
55,89.14,17.66,2,0.14,1.2,110,49.06
84,78.21,23.65,2,0.62,1.2,110,88.22
76,58.49,23.55,2,0.26,1.0,110,85.42
62,103.45,3.04,2,0.47,1.0,110,69.8
68,67.7,20.34,1,0.87,1.2,80,134.23
76,59.31,18.62,2,0.35,1.0,110,83.91
62,59.8,18.06,2,0.23,1.0,30,129.7
15,67.78,19.1,2,0.16,1.0,110,16.96
84,71.92,2.78,2,0.68,1.0,110,130.75
68,103.91,17.81,2,0.4,1.2,110,56.09
84,53.94,13.39,2,0.37,1.0,50,107.92
62,100.54,24.42,2,0.73,1.0,110,50.16
55,52.05,19.12,2,0.79,1.0,110,74.45
84,108.2,14.12,2,0.5,1.0,80,72.29
62,109.53,11.23,1,0.6,1.0,110,66.41
15,78.48,6.82,0,0.31,1.2,110,29.76
15,43.8,20.07,1,0.41,1.2,50,50.91
76,67.26,23.61,2,0.72,1.0,80,80.52
62,46.89,2.34,2,0.56,1.0,80,141.58
62,73.25,5.2,2,0.14,1.5,110,80.25
62,40.96,15.77,2,0.23,1.0,110,95.14
55,84.56,15.89,2,0.27,1.0,80,47.53
55,51.06,20.01,0,0.14,1.0,50,114.43
68,40.46,17.87,2,0.19,1.0,30,139.34
76,79.89,6.58,0,0.87,1.0,80,109.78
62,109.64,5.12,2,0.3,1.0,80,52.84
84,95.04,12.62,2,0.33,1.0,110,57.98
76,42.65,5.51,2,0.84,1.0,30,166.85
76,46.2,20.55,2,0.36,1.0,110,104.99
84,51.04,19.0,2,0.61,1.5,110,158.88
68,53.59,6.26,2,0.82,1.0,110,91.18
15,106.08,16.56,2,0.43,1.0,110,16.47
15,50.13,8.03,2,0.5,1.0,110,24.65
84,106.59,8.42,1,0.67,1.0,30,291.13
62,109.43,5.25,1,0.56,1.0,110,67.7
76,73.81,16.06,2,0.39,1.2,110,82.79
55,64.51,22.18,2,0.58,1.0,110,61.32
76,92.74,22.59,2,0.23,1.0,30,159.61
68,103.17,23.62,1,0.37,1.0,80,92.61
62,64.31,17.59,2,0.4,1.5,80,96.01
84,49.47,20.36,2,0.95,1.0,80,118.71
62,47.92,2.12,1,0.93,1.0,80,144.79
62,52.6,20.3,1,0.29,1.0,80,123.64
62,45.31,6.26,2,0.29,1.0,110,90.61
68,105.73,15.15,2,0.15,1.0,110,42.92
55,72.14,21.73,2,0.95,1.0,110,63.14
76,93.25,22.22,1,0.17,1.0,80,100.08
68,72.9,23.88,2,0.91,1.2,80,81.86
62,67.75,8.05,2,0.21,1.0,110,60.81
55,85.74,5.79,2,0.17,1.0,110,43.39
15,47.47,24.6,2,0.61,1.0,30,41.52
68,59.31,10.05,2,0.15,1.0,50,85.07
76,45.64,2.8,2,0.84,1.2,110,214.98
68,98.53,22.2,2,0.21,1.0,50,85.73
15,50.44,17.79,2,0.59,1.0,50,28.1
76,107.77,8.57,0,0.61,1.2,110,94.57
84,62.17,2.45,2,0.82,1.0,110,149.87
62,61.42,11.6,2,0.99,1.5,80,107.03
76,53.35,7.51,2,0.78,1.0,110,99.78
68,93.46,22.71,2,0.68,1.0,110,55.69
55,68.52,15.86,0,0.9,1.2,110,109.03
15,70.32,11.71,1,0.43,1.5,30,82.53
68,60.79,6.62,0,0.98,1.2,110,149.84
62,108.03,13.72,2,0.44,1.0,50,82.56
76,91.75,24.22,2,0.52,1.0,80,67.89
15,63.84,21.13,2,0.65,1.0,80,25.35
62,102.15,4.92,2,0.58,1.0,80,86.13
84,60.04,16.01,2,0.47,1.0,110,94.18
84,104.99,21.75,2,0.67,1.0,110,59.36
84,106.31,18.25,2,0.6,1.2,110,69.06
15,74.81,10.58,2,0.74,1.0,80,23.05
55,50.67,17.88,2,0.7,1.0,80,77.67
84,42.66,21.66,2,0.89,1.0,80,133.73
68,71.55,10.79,2,0.14,1.0,80,61.22
68,82.89,14.96,2,0.43,1.0,110,56.84
76,62.29,9.21,2,0.21,1.0,110,80.08
84,69.31,5.05,2,0.68,1.0,110,84.63
76,70.95,24.77,2,0.19,1.2,110,82.21
15,40.61,11.35,2,0.78,1.0,110,34.96
76,60.77,15.58,2,0.32,1.0,110,81.5
15,83.45,23.13,2,0.73,1.2,110,25.92
55,42.04,23.74,0,0.68,1.0,30,195.08
62,76.59,20.82,2,0.47,1.0,110,58.47
55,52.24,21.29,2,0.56,1.0,80,72.88
76,57.04,24.66,2,0.82,1.0,110,94.5
76,51.2,15.07,1,0.53,1.0,110,157.72
62,99.53,2.63,2,0.67,1.0,110,73.82
84,49.88,20.7,0,0.78,1.0,110,180.57
68,42.05,15.09,2,0.46,1.0,110,106.94
62,71.66,12.8,2,0.76,1.2,110,76.01
15,93.2,20.4,2,0.87,1.5,110,29.08
76,57.59,15.7,2,0.71,1.5,80,132.06
15,61.58,11.27,2,0.75,1.2,110,30.99
84,46.97,21.66,1,0.35,1.5,50,274.66
68,65.1,14.61,0,0.47,1.0,110,112.38
84,103.6,5.79,2,0.14,1.0,110,52.45
68,106.48,18.64,0,0.3,1.0,80,92.8
76,54.16,6.27,2,0.92,1.0,50,104.56
76,75.5,13.05,2,0.53,1.0,110,72.32
55,102.47,8.4,1,0.61,1.2,110,75.42
76,59.33,19.75,2,0.46,1.2,80,100.8
15,61.95,21.04,2,0.26,1.0,50,23.48
76,52.54,6.84,1,0.17,1.5,110,219.72
76,45.29,19.1,1,0.91,1.0,110,184.13
62,97.45,20.01,2,0.91,1.0,50,87.9
76,54.29,7.61,2,0.44,1.0,110,92.84
15,66.18,20.56,0,0.6,1.0,50,41.02
15,105.98,17.26,1,0.89,1.0,80,34.18
76,98.14,6.53,0,0.13,1.0,50,155.96
15,82.26,19.18,2,0.8,1.0,30,44.49
55,102.29,17.69,2,0.21,1.0,110,36.91
15,58.48,19.33,2,0.53,1.0,110,22.55
15,62.59,3.53,2,0.88,1.0,30,64.32
62,90.7,21.44,1,0.52,1.5,80,123.94
55,84.39,16.9,2,0.22,1.0,80,46.48
68,91.47,3.97,1,0.89,1.0,50,151.15
76,53.69,10.34,2,0.96,1.2,80,117.51
68,47.6,22.89,2,0.45,1.0,110,93.83
15,50.46,16.03,2,0.78,1.2,110,34.13
68,99.76,13.74,2,0.8,1.0,50,95.22
84,52.88,6.67,2,0.69,1.5,110,156.52
62,78.85,10.02,2,0.12,1.0,110,50.56
76,49.13,4.06,2,1.0,1.2,80,202.98
62,88.82,6.73,0,0.69,1.0,110,82.2
84,74.32,12.5,2,0.23,1.2,110,86.13
15,109.79,18.93,2,0.49,1.5,110,22.62
62,95.12,4.42,2,0.4,1.0,50,131.39
84,81.01,23.89,2,0.41,1.2,80,82.85
68,94.67,3.86,2,0.17,1.5,80,131.22
15,41.83,22.89,2,0.74,1.0,50,34.52
15,109.0,9.73,1,0.63,1.0,110,25.82
55,42.88,20.57,1,0.33,1.0,110,134.41
76,51.83,24.08,2,0.58,1.5,80,142.38
84,73.71,19.46,2,0.44,1.0,80,75.06
84,109.72,6.69,2,0.29,1.0,80,70.43
84,48.13,9.49,2,0.28,1.0,110,110.18
55,72.8,2.49,2,0.38,1.5,110,123.01
76,61.57,8.43,2,0.57,1.0,110,85.75
76,88.5,15.74,2,0.32,1.0,50,98.05
84,57.88,8.47,2,0.93,1.5,50,168.03
15,85.88,20.99,2,0.12,1.2,110,15.26
55,48.13,4.0,1,0.55,1.0,50,126.2
68,87.77,17.2,2,0.31,1.0,110,51.85
15,105.52,14.56,2,0.11,1.0,110,13.65
55,103.95,16.3,2,0.71,1.5,110,57.01
55,94.24,24.32,2,0.33,1.0,50,71.96
15,41.61,11.41,2,0.89,1.0,110,36.4
62,60.15,9.8,1,0.57,1.0,80,113.04
15,52.64,7.89,1,0.47,1.0,50,38.32
84,82.19,9.15,2,0.83,1.2,110,88.27
84,54.9,23.51,2,0.28,1.0,30,174.65
84,84.35,18.81,2,0.11,1.0,30,172.38
55,108.77,11.22,2,0.41,1.0,110,39.42
68,94.63,24.54,2,0.94,1.2,80,76.62
62,78.22,18.26,2,0.34,1.0,50,81.53
55,72.2,14.78,2,0.16,1.0,110,49.42
76,53.69,10.63,2,0.56,1.0,110,95.52
55,64.41,15.9,2,0.59,1.0,110,62.77
76,95.55,10.61,1,0.93,1.0,80,110.86
15,71.68,10.35,0,0.89,1.2,110,40.75
84,52.44,20.15,1,0.28,1.0,110,165.14
55,73.43,24.49,2,0.82,1.0,80,59.28
68,109.86,22.37,2,0.51,1.0,110,46.87
68,42.41,20.02,1,0.9,1.0,110,176.32
76,42.87,15.46,2,0.53,1.5,110,170.05
76,94.94,20.11,1,0.84,1.0,50,166.01
68,108.4,5.07,2,0.77,1.5,110,70.96
84,91.77,6.14,2,0.63,1.0,80,74.12
15,80.05,22.52,2,0.27,1.0,110,16.94
84,68.56,14.26,2,0.13,1.5,110,113.52
84,92.19,7.67,2,0.92,1.0,110,73.19
62,67.57,21.2,2,0.55,1.0,110,65.08
68,44.15,11.87,2,0.57,1.2,30,173.67
76,73.97,23.01,2,0.24,1.2,30,186.11
68,78.77,5.33,1,0.58,1.0,110,97.77
55,108.13,18.79,2,0.93,1.2,80,65.11
15,82.38,21.96,2,0.75,1.0,110,23.65
55,82.15,16.71,2,0.82,1.0,80,56.21
55,71.7,21.95,0,0.43,1.0,80,84.32
62,44.38,21.2,1,0.41,1.0,110,147.01
55,59.48,17.96,1,0.96,1.0,50,127.58
76,105.01,17.9,0,0.4,1.5,110,117.8
68,86.67,16.52,2,0.61,1.2,110,68.26
55,90.49,23.58,0,0.54,1.0,110,71.54
76,71.25,20.55,2,0.37,1.0,50,99.15
84,40.85,22.03,2,0.22,1.2,110,155.57
55,93.44,5.94,0,0.51,1.0,80,79.03
84,91.63,3.23,2,0.56,1.0,110,102.97
55,99.17,8.67,2,0.24,1.2,110,48.17
76,51.62,9.79,2,0.16,1.0,110,95.18
15,59.2,16.59,2,0.43,1.0,30,39.56
55,81.0,23.45,2,0.99,1.0,110,56.83
55,40.2,10.47,1,0.49,1.0,50,145.8
68,57.34,14.39,2,0.95,1.0,110,86.06
76,89.14,20.45,2,0.72,1.0,80,70.28
55,80.32,14.06,0,0.7,1.0,110,80.77
62,75.02,15.12,1,0.72,1.0,50,136.26
15,45.22,18.55,1,0.78,1.0,110,48.36
68,49.91,15.49,0,0.47,1.5,110,213.62
68,57.79,9.56,2,0.49,1.0,50,91.98
15,74.96,12.78,2,0.13,1.0,110,14.41
68,79.81,6.38,2,0.54,1.0,80,59.59
84,70.53,12.02,2,0.21,1.0,110,76.16
55,47.76,3.46,1,0.28,1.2,110,143.83
76,98.36,22.78,0,0.21,1.0,110,81.91
62,44.47,15.79,2,0.92,1.0,110,99.29
84,54.85,24.83,2,0.1,1.0,50,103.98
84,80.48,2.89,1,0.29,1.0,80,110.68
62,48.29,2.24,2,0.36,1.0,50,136.27
15,105.24,16.59,2,0.83,1.0,110,23.96
84,49.14,22.01,2,0.22,1.0,110,107.31
55,54.97,11.48,2,0.95,1.0,80,74.94
76,88.14,13.75,1,0.78,1.0,110,98.31
84,82.06,16.72,2,0.22,1.0,80,67.36
76,74.7,20.97,1,0.54,1.0,30,262.51
84,95.79,23.49,0,0.88,1.2,110,118.5
68,82.1,23.78,1,0.98,1.0,110,98.7
76,51.85,15.6,1,0.69,1.0,50,165.14
55,48.4,9.67,2,0.83,1.0,110,81.68
55,100.65,21.38,2,0.83,1.2,80,63.85
76,48.99,23.05,2,0.8,1.0,110,107.63
55,107.73,22.48,1,0.3,1.2,50,137.25
68,76.25,18.21,2,0.66,1.0,110,66.14
15,91.16,4.95,2,0.59,1.0,50,39.9
55,86.84,24.2,0,0.14,1.0,110,65.83
62,83.55,22.79,2,0.86,1.0,80,59.55
84,81.89,15.75,2,0.21,1.2,110,77.1
15,62.69,19.42,1,0.15,1.0,50,33.74
68,50.77,8.69,2,0.55,1.0,110,90.71
76,109.31,6.84,1,0.86,1.0,110,84.05
84,70.41,23.91,2,0.65,1.0,50,112.52
68,73.93,13.65,2,0.32,1.0,110,60.84
62,46.81,8.67,2,0.58,1.0,110,92.69
55,63.25,2.76,2,0.65,1.0,110,98.24
62,56.63,22.8,1,0.37,1.0,50,131.16
15,68.42,18.46,2,0.6,1.0,110,24.37
84,109.82,12.32,2,0.76,1.2,50,135.14
55,101.04,17.09,2,0.35,1.0,110,40.7
15,44.67,16.43,2,0.37,1.0,110,28.89
84,68.19,12.19,2,0.4,1.2,110,96.53
55,81.55,5.46,2,0.82,1.0,110,52.64
15,102.91,18.21,1,0.76,1.0,110,26.78
76,91.88,11.81,1,0.66,1.2,110,110.74
84,86.75,2.45,2,0.32,1.2,110,122.26
55,40.79,6.53,2,0.67,1.0,110,92.54
15,40.36,14.04,2,0.47,1.0,80,30.6
62,50.91,14.07,2,0.53,1.0,110,82.74
55,87.26,18.54,2,0.39,1.0,80,49.36
55,99.4,20.89,2,0.43,1.2,50,88.89
76,82.01,6.9,2,0.88,1.0,80,73.24
84,89.71,5.14,1,0.93,1.0,50,184.15
55,97.47,15.86,2,0.72,1.2,50,92.54
68,69.3,13.47,2,0.92,1.0,110,75.06
15,75.88,13.75,2,0.21,1.0,80,16.96
68,62.3,13.17,2,0.74,1.0,110,78.67
84,50.2,19.73,2,0.61,1.0,80,110.65
68,87.35,15.72,1,0.95,1.0,30,243.85
62,55.96,3.07,1,0.46,1.0,30,215.01
84,66.72,11.45,2,0.51,1.5,30,260.86
68,101.87,11.37,2,0.34,1.0,30,143.06
76,99.72,15.41,2,0.56,1.0,110,59.25
76,52.22,11.8,1,0.38,1.2,110,181.98
68,84.68,24.97,2,0.34,1.2,50,105.68
84,82.37,6.84,2,0.31,1.5,80,99.58
76,109.78,20.75,2,0.83,1.2,110,64.07
62,49.2,11.27,2,0.44,1.0,110,82.8
55,98.49,6.16,2,0.28,1.0,80,46.12
15,105.97,17.99,1,0.2,1.2,30,65.26
55,49.8,5.38,2,0.99,1.5,80,115.23
62,97.51,23.85,2,0.79,1.0,80,61.56
55,41.55,9.01,2,0.32,1.0,80,86.35
68,46.19,13.3,2,0.89,1.0,110,103.54
76,108.75,24.95,1,0.93,1.0,80,111.52
62,70.23,24.7,2,0.32,1.0,110,58.89
84,82.87,4.69,2,0.82,1.0,110,117.69
62,53.71,11.81,2,0.5,1.0,80,79.39
62,103.12,18.44,2,0.12,1.0,80,50.16
62,70.27,22.85,2,0.21,1.0,110,59.41
76,66.41,9.49,0,0.93,1.0,80,130.85
55,72.42,20.92,2,0.88,1.2,110,68.44
84,46.97,4.44,2,0.2,1.5,110,273.71
84,88.8,19.79,1,0.35,1.2,110,121.41
62,98.48,5.63,2,0.96,1.0,110,54.26
15,67.32,7.96,2,0.46,1.0,80,21.87
55,73.81,22.14,0,0.59,1.0,50,121.31
62,56.4,2.96,1,0.29,1.2,110,137.46
84,105.71,3.5,2,0.37,1.0,80,113.9
15,51.5,12.26,2,0.88,1.0,80,32.72
55,41.61,5.27,2,0.72,1.0,80,89.87
62,82.22,24.33,2,0.49,1.0,110,54.83
55,54.81,14.41,2,0.88,1.0,110,75.55
62,101.96,15.62,2,0.36,1.5,80,77.59
55,45.37,24.3,1,0.15,1.0,50,124.98
68,73.97,12.48,1,0.67,1.5,110,149.42
76,93.34,5.98,2,0.46,1.0,30,160.98
68,88.24,4.46,1,0.75,1.2,80,115.06
84,63.52,18.9,0,0.65,1.0,110,144.45
15,49.25,16.7,2,0.43,1.2,30,45.02
15,73.41,7.31,2,0.2,1.2,110,19.67
62,70.4,13.54,1,0.34,1.5,80,138.7
68,56.66,20.43,2,0.97,1.5,80,124.42
76,104.77,2.1,2,0.29,1.2,110,96.16
76,91.56,3.41,2,0.99,1.0,50,167.99
84,52.15,22.36,2,0.89,1.2,50,136.36
84,107.73,6.4,2,0.18,1.2,110,60.91
68,84.1,4.69,2,0.41,1.0,30,234.93
15,46.48,22.94,2,0.25,1.5,80,34.41
62,59.86,12.62,1,0.71,1.0,80,116.29
76,83.48,15.5,2,0.38,1.0,30,159.01
15,45.87,12.71,1,0.9,1.0,30,65.5
68,93.77,24.32,2,0.79,1.0,110,57.85
84,100.39,14.51,2,0.29,1.2,80,83.58
76,50.28,11.02,2,0.77,1.0,110,104.43
76,51.02,12.27,2,0.73,1.0,110,102.24
84,100.19,12.67,2,0.89,1.2,80,89.76
84,60.37,4.84,2,0.65,1.2,110,178.53
76,53.57,3.64,2,0.9,1.0,30,267.63
68,57.74,6.88,1,0.19,1.0,110,123.21
62,45.82,18.96,2,0.28,1.0,30,130.89
68,91.54,2.65,2,0.43,1.0,80,92.4
15,100.91,6.59,2,0.78,1.5,110,27.97
55,40.44,8.48,2,0.96,1.0,110,97.67
62,108.57,18.8,1,0.99,1.0,80,93.99
68,90.25,22.36,2,0.54,1.0,110,56.17
62,70.4,16.95,2,0.32,1.0,110,59.04
68,44.44,2.44,2,0.68,1.0,30,239.33
76,93.71,5.67,2,0.73,1.0,110,60.92
84,74.2,16.85,1,0.91,1.2,110,149.5
55,51.51,7.26,2,0.55,1.0,110,74.75
62,92.26,3.83,2,0.26,1.0,50,130.38
68,109.43,6.06,2,0.46,1.0,80,60.48
84,105.87,11.57,2,0.81,1.0,110,62.03
84,55.52,15.46,2,0.91,1.2,110,125.42
62,60.83,23.7,2,0.89,1.0,110,75.75
55,44.8,6.89,2,0.48,1.0,110,84.19
62,93.0,10.57,2,0.15,1.0,110,43.88
62,97.63,21.54,2,0.47,1.0,110,47.35
62,46.12,24.71,2,0.25,1.0,110,86.6
15,103.42,19.78,2,0.5,1.2,80,24.05
84,46.51,12.64,0,0.21,1.0,80,185.46
84,66.12,18.13,2,0.42,1.0,110,81.35
15,43.09,16.05,2,0.63,1.0,110,33.94
62,49.17,16.05,2,0.17,1.0,80,80.2
84,48.21,8.81,2,0.71,1.5,110,170.02
84,83.13,20.46,2,0.76,1.0,110,74.54
76,89.86,8.37,2,0.85,1.0,30,167.46
62,43.61,21.81,2,0.46,1.5,110,135.74
68,68.42,7.81,2,0.91,1.0,110,76.56
62,42.29,15.09,2,0.72,1.0,50,99.63
62,98.09,2.26,1,0.29,1.0,110,69.23
15,55.83,6.12,0,0.84,1.0,30,63.93
76,51.91,11.19,2,0.32,1.2,80,111.89
15,77.19,21.02,0,0.33,1.0,110,25.23
76,54.59,24.83,2,0.35,1.0,50,99.15
15,104.89,21.22,1,0.4,1.0,110,23.51
15,86.51,2.66,1,0.21,1.0,110,23.32
68,81.4,15.29,1,0.66,1.0,110,97.62
55,104.29,2.15,1,0.91,1.0,110,68.57
